Date,Time Frame,Ratings Provider,Channel,Program,Audience Share Rating,Source Article (PEP)
"Sat, 01/24/2015",Morning,AGB Nielsen,TV5,Street Fighter II,3.7,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings
"Sun, 01/25/2015",Morning,AGB Nielsen,GMA Network,Grimm's Fairy Tales,4.9,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/2
"Sun, 01/25/2015",Morning,AGB Nielsen,GMA Network,Monsuno,5.8,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/2
"Sun, 01/25/2015",Morning,AGB Nielsen,TV5,Sword Art Online,2.4,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/2
"Sun, 01/25/2015",Morning,AGB Nielsen,TV5,Fushigi Yuugi,2.1,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/3
"Sun, 01/25/2015",Morning,AGB Nielsen,TV5,Street Fighter II,2.7,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/3
"Mon, 01/26/2015",Morning,AGB Nielsen,GMA Network,Dragon Ball,4.9,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/4
"Mon, 01/26/2015",Morning,AGB Nielsen,GMA Network,Pokemon,6,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/4
"Mon, 01/26/2015",Morning,AGB Nielsen,GMA Network,One Piece,8.7,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/4
"Mon, 01/26/2015",Morning,AGB Nielsen,GMA Network,Detective Conan,8.3,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/4
"Mon, 01/26/2015",Morning,AGB Nielsen,GMA Network,Bleach,8.1,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/4
"Mon, 01/26/2015",Morning,AGB Nielsen,ABS-CBN,A Dog of Flanders,3,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/4
"Mon, 01/26/2015",Morning,AGB Nielsen,ABS-CBN,Cedie,3.8,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/4
"Mon, 01/26/2015",Morning,AGB Nielsen,TV5,Rockman Exe Axess,2.1,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/4
"Mon, 01/26/2015",Morning,AGB Nielsen,GMA Network,Fairy Tail,10,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/4
"Mon, 01/26/2015",Morning,AGB Nielsen,GMA Network,Knock Out,9.7,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/4
"Mon, 01/26/2015",Morning,AGB Nielsen,GMA Network,Slam Dunk,10.1,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/4
"Tue, 01/27/2015",Morning,AGB Nielsen,GMA Network,Dragon Ball,4.9,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/5
"Tue, 01/27/2015",Morning,AGB Nielsen,GMA Network,Pokemon,6.2,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/5
"Tue, 01/27/2015",Morning,AGB Nielsen,GMA Network,One Piece,9.3,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/5
"Tue, 01/27/2015",Morning,AGB Nielsen,GMA Network,Detective Conan,7.8,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/5
"Tue, 01/27/2015",Morning,AGB Nielsen,GMA Network,Bleach,9.7,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/5
"Tue, 01/27/2015",Morning,AGB Nielsen,ABS-CBN,A Dog of Flanders,3.7,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/5
"Tue, 01/27/2015",Morning,AGB Nielsen,ABS-CBN,Cedie,4,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/5
"Tue, 01/27/2015",Morning,AGB Nielsen,TV5,Rockman Exe Axess,1.5,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/5
"Tue, 01/27/2015",Morning,AGB Nielsen,GMA Network,Fairy Tail,10.4,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/5
"Tue, 01/27/2015",Morning,AGB Nielsen,GMA Network,Knock Out,10.7,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/6
"Tue, 01/27/2015",Morning,AGB Nielsen,GMA Network,Slam Dunk,10.1,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/6
"Wed, 01/28/2015",Morning,AGB Nielsen,GMA Network,Dragon Ball,4.9,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/7
"Wed, 01/28/2015",Morning,AGB Nielsen,GMA Network,Pokemon,5.7,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/7
"Wed, 01/28/2015",Morning,AGB Nielsen,GMA Network,One Piece,9.1,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/7
"Wed, 01/28/2015",Morning,AGB Nielsen,GMA Network,Detective Conan,9,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/7
"Wed, 01/28/2015",Morning,AGB Nielsen,GMA Network,Bleach,10,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/7
"Wed, 01/28/2015",Morning,AGB Nielsen,ABS-CBN,A Dog of Flanders,3.4,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/7
"Wed, 01/28/2015",Morning,AGB Nielsen,ABS-CBN,Cedie,3.9,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/7
"Wed, 01/28/2015",Morning,AGB Nielsen,TV5,Rockman Exe Axess,1.6,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/7
"Wed, 01/28/2015",Morning,AGB Nielsen,GMA Network,Fairy Tail,11.9,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/7
"Wed, 01/28/2015",Morning,AGB Nielsen,GMA Network,Knock Out,10.8,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/7
"Wed, 01/28/2015",Morning,AGB Nielsen,GMA Network,Slam Dunk,11.6,http://www.pep.ph/guide/agb/15975/agb-nielsen-mega-manila-household-ratings-january-24-28-2015-dingdong-and-marian-the-wedding-celebration-tops-weekend-ratings/1/7
"Thu, 01/29/2015",Morning,AGB Nielsen,GMA Network,Dragon Ball,5.4,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/1
"Thu, 01/29/2015",Morning,AGB Nielsen,GMA Network,Pokemon,6.5,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/1
"Thu, 01/29/2015",Morning,AGB Nielsen,GMA Network,One Piece,9.7,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/1
"Thu, 01/29/2015",Morning,AGB Nielsen,GMA Network,Detective Conan,8.8,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/1
"Thu, 01/29/2015",Morning,AGB Nielsen,GMA Network,Bleach,9.7,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/5
"Thu, 01/29/2015",Morning,AGB Nielsen,ABS-CBN,A Dog of Flanders,3.8,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/6
"Thu, 01/29/2015",Morning,AGB Nielsen,ABS-CBN,Cedie,4,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/7
"Thu, 01/29/2015",Morning,AGB Nielsen,TV5,Rockman Exe Axess,1.7,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/8
"Thu, 01/29/2015",Morning,AGB Nielsen,GMA Network,Fairy Tail,10.8,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/1
"Thu, 01/29/2015",Morning,AGB Nielsen,GMA Network,Knock Out,10.1,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/1
"Thu, 01/29/2015",Morning,AGB Nielsen,GMA Network,Slam Dunk,10.3,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/1
"Fri, 01/30/2015",Morning,AGB Nielsen,GMA Network,Dragon Ball,4.2,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/1
"Fri, 01/30/2015",Morning,AGB Nielsen,GMA Network,Pokemon,6,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/3
"Fri, 01/30/2015",Morning,AGB Nielsen,GMA Network,One Piece,9.9,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/3
"Fri, 01/30/2015",Morning,AGB Nielsen,GMA Network,Detective Conan,9,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/3
"Fri, 01/30/2015",Morning,AGB Nielsen,GMA Network,Bleach,10.7,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/3
"Fri, 01/30/2015",Morning,AGB Nielsen,TV5,Rockman Exe Axess,2.2,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/3
"Fri, 01/30/2015",Morning,AGB Nielsen,GMA Network,Fairy Tail,11.7,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/3
"Fri, 01/30/2015",Morning,AGB Nielsen,GMA Network,Knock Out,11.9,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/3
"Sat, 01/31/2015",Morning,AGB Nielsen,TV5,Stitch!,1,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/4
"Sat, 01/31/2015",Morning,AGB Nielsen,GMA Network,Monsuno,6.1,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/5
"Sat, 01/31/2015",Morning,AGB Nielsen,TV5,Magical Do Re Mi,3.1,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/5
"Sat, 01/31/2015",Morning,AGB Nielsen,TV5,Sword Art Online,2.9,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/5
"Sat, 01/31/2015",Morning,AGB Nielsen,TV5,Fushigi Yuugi,3.7,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/5
"Sat, 01/31/2015",Morning,AGB Nielsen,TV5,Street Fighter II,3.6,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/5
"Sun, 02/01/2015",Morning,AGB Nielsen,GMA Network,Grimm's Fairy Tales,4.4,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/6
"Sun, 02/01/2015",Morning,AGB Nielsen,GMA Network,Monsuno,7,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/6
"Sun, 02/01/2015",Morning,AGB Nielsen,TV5,Sword Art Online,2.6,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/6
"Sun, 02/01/2015",Morning,AGB Nielsen,TV5,Fushigi Yuugi,2.6,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/6
"Sun, 02/01/2015",Morning,AGB Nielsen,TV5,Street Fighter II,2.3,http://www.pep.ph/guide/agb/15942/agb-nielsen-mega-manila-household-ratings-january-29-february-1-2015-sunday-all-stars-gets-higher-rating-than-asap/1/6
